8.700000e-03	-8.605553e-02	-8.605553e-02	-8.605553e-02	-8.605553e-02	
8.750000e-03	-8.605751e-02	-8.605751e-02	-8.605751e-02	-8.605751e-02	
8.800000e-03	-8.605948e-02	-8.605948e-02	-8.605948e-02	-8.605948e-02	
8.850000e-03	-8.606145e-02	-8.606145e-02	-8.606145e-02	-8.606145e-02	
8.900000e-03	-8.606341e-02	-8.606341e-02	-8.606341e-02	-8.606341e-02	
8.950000e-03	-8.606537e-02	-8.606537e-02	-8.606537e-02	-8.606537e-02	
9.000000e-03	-8.606732e-02	-8.606732e-02	-8.606732e-02	-8.606732e-02	
9.050000e-03	-8.606927e-02	-8.606927e-02	-8.606927e-02	-8.606927e-02	
9.100000e-03	-8.607122e-02	-8.607122e-02	-8.607122e-02	-8.607122e-02	
9.150000e-03	-8.607316e-02	-8.607316e-02	-8.607316e-02	-8.607316e-02	
9.200000e-03	-8.607509e-02	-8.607509e-02	-8.607509e-02	-8.607509e-02	
9.250000e-03	-8.607703e-02	-8.607703e-02	-8.607703e-02	-8.607703e-02	
9.300000e-03	-8.607895e-02	-8.607895e-02	-8.607895e-02	-8.607895e-02	
9.350000e-03	-8.608088e-02	-8.608088e-02	-8.608088e-02	-8.608088e-02	
9.400000e-03	-8.608279e-02	-8.608279e-02	-8.608279e-02	-8.608279e-02	
9.450000e-03	-8.608471e-02	-8.608471e-02	-8.608471e-02	-8.608471e-02	
9.500000e-03	-8.608662e-02	-8.608662e-02	-8.608662e-02	-8.608662e-02	
9.550000e-03	-8.608852e-02	-8.608852e-02	-8.608852e-02	-8.608852e-02	
9.600000e-03	-8.609042e-02	-8.609042e-02	-8.609042e-02	-8.609042e-02	
9.650000e-03	-8.609232e-02	-8.609232e-02	-8.609232e-02	-8.609232e-02	
9.700000e-03	-8.609421e-02	-8.609421e-02	-8.609421e-02	-8.609421e-02	
9.750000e-03	-8.609610e-02	-8.609610e-02	-8.609610e-02	-8.609610e-02	
9.800000e-03	-8.609798e-02	-8.609798e-02	-8.609798e-02	-8.609798e-02	
9.850000e-03	-8.609985e-02	-8.609985e-02	-8.609985e-02	-8.609985e-02	
9.900000e-03	-8.610173e-02	-8.610173e-02	-8.610173e-02	-8.610173e-02	
9.950000e-03	-8.610360e-02	-8.610360e-02	-8.610360e-02	-8.610360e-02	
1.000000e-02	-8.610546e-02	-8.610546e-02	-8.610546e-02	-8.610546e-02	
1.005000e-02	-8.610732e-02	-8.610732e-02	-8.610732e-02	-8.610732e-02	
1.010000e-02	-8.610917e-02	-8.610917e-02	-8.610917e-02	-8.610917e-02	
1.015000e-02	-8.611102e-02	-8.611102e-02	-8.611102e-02	-8.611102e-02	
1.020000e-02	-8.611287e-02	-8.611287e-02	-8.611287e-02	-8.611287e-02	
1.025000e-02	-8.611471e-02	-8.611471e-02	-8.611471e-02	-8.611471e-02	
1.030000e-02	-8.611654e-02	-8.611654e-02	-8.611654e-02	-8.611654e-02	
1.035000e-02	-8.611837e-02	-8.611837e-02	-8.611837e-02	-8.611837e-02	
1.040000e-02	-8.612020e-02	-8.612020e-02	-8.612020e-02	-8.612020e-02	
1.045000e-02	-8.612202e-02	-8.612202e-02	-8.612202e-02	-8.612202e-02	
1.050000e-02	-8.612384e-02	-8.612384e-02	-8.612384e-02	-8.612384e-02	
1.055000e-02	-8.612565e-02	-8.612565e-02	-8.612565e-02	-8.612565e-02	
1.060000e-02	-8.612746e-02	-8.612746e-02	-8.612746e-02	-8.612746e-02	
1.065000e-02	-8.612926e-02	-8.612926e-02	-8.612926e-02	-8.612926e-02	
1.070000e-02	-8.613106e-02	-8.613106e-02	-8.613106e-02	-8.613106e-02	
1.075000e-02	-8.613285e-02	-8.613285e-02	-8.613285e-02	-8.613285e-02	
1.080000e-02	-8.613464e-02	-8.613464e-02	-8.613464e-02	-8.613464e-02	
1.085000e-02	-8.613643e-02	-8.613643e-02	-8.613643e-02	-8.613643e-02	
1.090000e-02	-8.613821e-02	-8.613821e-02	-8.613821e-02	-8.613821e-02	
1.095000e-02	-8.613998e-02	-8.613998e-02	-8.613998e-02	-8.613998e-02	
1.100000e-02	-8.614175e-02	-8.614175e-02	-8.614175e-02	-8.614175e-02	
1.105000e-02	-8.614352e-02	-8.614352e-02	-8.614352e-02	-8.614352e-02	
1.110000e-02	-8.614528e-02	-8.614528e-02	-8.614528e-02	-8.614528e-02	
1.115000e-02	-8.614703e-02	-8.614703e-02	-8.614703e-02	-8.614703e-02	
1.120000e-02	-8.614879e-02	-8.614879e-02	-8.614879e-02	-8.614879e-02	
1.125000e-02	-8.615053e-02	-8.615053e-02	-8.615053e-02	-8.615053e-02	
1.130000e-02	-8.615228e-02	-8.615228e-02	-8.615228e-02	-8.615228e-02	
1.135000e-02	-8.615401e-02	-8.615401e-02	-8.615401e-02	-8.615401e-02	
1.140000e-02	-8.615575e-02	-8.615575e-02	-8.615575e-02	-8.615575e-02	
1.145000e-02	-8.615748e-02	-8.615748e-02	-8.615748e-02	-8.615748e-02	
1.150000e-02	-8.615920e-02	-8.615920e-02	-8.615920e-02	-8.615920e-02	
1.155000e-02	-8.616092e-02	-8.616092e-02	-8.616092e-02	-8.616092e-02	
1.160000e-02	-8.616263e-02	-8.616263e-02	-8.616263e-02	-8.616263e-02	
1.165000e-02	-8.616434e-02	-8.616434e-02	-8.616434e-02	-8.616434e-02	
1.170000e-02	-8.616605e-02	-8.616605e-02	-8.616605e-02	-8.616605e-02	
1.175000e-02	-8.616775e-02	-8.616775e-02	-8.616775e-02	-8.616775e-02	
1.180000e-02	-8.616944e-02	-8.616944e-02	-8.616944e-02	-8.616944e-02	
1.185000e-02	-8.617113e-02	-8.617113e-02	-8.617113e-02	-8.617113e-02	
1.190000e-02	-8.617282e-02	-8.617282e-02	-8.617282e-02	-8.617282e-02	
1.195000e-02	-8.617450e-02	-8.617450e-02	-8.617450e-02	-8.617450e-02	
1.200000e-02	-8.617618e-02	-8.617618e-02	-8.617618e-02	-8.617618e-02	
1.205000e-02	-8.617785e-02	-8.617785e-02	-8.617785e-02	-8.617785e-02	
1.210000e-02	-8.617952e-02	-8.617952e-02	-8.617952e-02	-8.617952e-02	
1.215000e-02	-8.618118e-02	-8.618118e-02	-8.618118e-02	-8.618118e-02	
